Table 1-1
iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;new_vaccinations;total_vaccinations_per_hundred;new_vaccinations_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
AZE;Asia;Azerbaijan;2020-10-31;55269;1095;893,714;730;12;9,429;5451,035;107,997;88,145;71,998;1,184;0,93;1,36;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-01;56444;1175;926,429;740;10;9,857;5566,922;115,887;91,371;72,984;0,986;0,972;1,33;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-02;57040;596;936,286;753;13;10,571;5625,704;58,782;92,343;74,266;1,282;1,043;1,29;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-03;58282;1242;1019;768;15;11,429;5748,199;122,495;100,501;75,746;1,479;1,127;1,32;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-04;59509;1227;1053,143;780;12;11,571;5869,215;121,016;103,869;76,929;1,184;1,141;1,33;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-05;60873;1364;1103;794;14;12,286;6003,743;134,528;108,786;78,31;1,381;1,212;1,34;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-06;62338;1465;1166,286;811;17;13,286;6148,232;144,489;115,028;79,987;1,677;1,31;1,33;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-07;63748;1410;1211,286;824;13;13,429;6287,297;139,065;119,466;81,269;1,282;1,324;1,3;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-08;65411;1663;1281;840;16;14,286;6451,314;164,017;126,342;82,847;1,578;1,409;1,26;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-09;66046;635;1286,571;852;12;14,143;6513,942;62,628;126,891;84,031;1,184;1,395;1,2;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-10;67392;1346;1301,429;867;15;14,143;6646,695;132,752;128,356;85,51;1,479;1,395;1,22;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-11;68594;1202;1297,857;885;18;15;6765,245;118,55;128,004;87,285;1,775;1,479;1,23;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-12;70216;1622;1334,714;905;20;15,857;6925,218;159,974;131,639;89,258;1,973;1,564;1,27;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-13;71580;1364;1320,286;927;22;16,571;7059,746;134,528;130,216;91,428;2,17;1,634;1,3;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-14;73429;1849;1383;946;19;17,429;7242,108;182,362;136,402;93,301;1,874;1,719;1,34;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-15;75688;2259;1468,143;967;21;18,143;7464,907;222,799;144,799;95,373;2,071;1,789;1,37;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-16;77083;1395;1576,714;985;18;19;7602,492;137,585;155,507;97,148;1,775;1,874;1,36;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-17;79158;2075;1680,857;1005;20;19,714;7807,144;204,652;165,778;99,12;1,973;1,944;1,39;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-18;81397;2239;1829;1030;25;20,714;8027,971;220,827;180,389;101,586;2,466;2,043;1,42;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-19;83994;2597;1968,286;1053;23;21,143;8284,106;256,135;194,127;103,855;2,268;2,085;1,45;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-20;87163;3169;2226,143;1079;26;21,714;8596,656;312,55;219,559;106,419;2,564;2,142;1,47;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-21;89898;2735;2352,714;1107;28;23;8866,402;269,746;232,042;109,18;2,762;2,268;1,44;;;;;;;;;;;;;;;;;;;;;;64,35;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-22;93094;3196;2486,571;1131;24;23,429;9181,615;315,213;245,244;111,548;2,367;2,311;1,42;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-23;95281;2187;2599,714;1160;29;25;9397,313;215,698;256,403;114,408;2,86;2,466;1,38;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-24;98927;3646;2824,143;1194;34;27;9756,908;359,595;278,538;117,761;3,353;2,663;1,4;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-25;102396;3469;2999,857;1224;30;27,714;10099,047;342,138;295,868;120,72;2,959;2,733;1,39;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-26;106101;3705;3158,143;1256;32;29;10464,461;365,414;311,479;123,876;3,156;2,86;1,38;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-27;109813;3712;3235,714;1291;35;30,286;10830,566;366,105;319,13;127,328;3,452;2,987;1,35;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-28;114025;4212;3446,714;1323;32;30,857;11245,984;415,418;339,94;130,484;3,156;3,043;1,33;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-29;118195;4170;3585,857;1361;38;32,857;11657,26;411,276;353,664;134,232;3,748;3,241;1,29;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-11-30;121176;2981;3699,286;1392;31;33,143;11951,268;294,008;364,851;137,289;3,057;3,269;1,25;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-01;125602;4426;3810,714;1433;41;34,143;12387,793;436,525;375,841;141,333;4,044;3,367;1,24;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-02;129544;3942;3878,286;1470;37;35,143;12776,582;388,789;382,505;144,982;3,649;3,466;1,22;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-03;133733;4189;3947,429;1510;40;36,286;13189,732;413,15;389,324;148,927;3,945;3,579;1,2;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-04;138000;4267;4026,714;1551;41;37,143;13610,575;420,843;397,144;152,971;4,044;3,663;1,18;;;;;;;;;;;;;;;;;;;;;;69,91;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-05;142323;4323;4042,571;1593;42;38,571;14036,941;426,366;398,708;157,113;4,142;3,804;1,15;;;;;;;;;;;;;;;;;;;;;;72,69;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-06;146679;4356;4069,143;1632;39;38,714;14466,562;429,621;401,329;160,96;3,846;3,818;1,13;;;;;;;;;;;;;;;;;;;;;;72,69;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-07;149765;3086;4084,143;1675;43;40,429;14770,926;304,364;402,808;165,201;4,241;3,987;1,09;;;;;;;;;;;;;;;;;;;;;;72,69;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-08;154152;4387;4078,571;1713;38;40;15203,604;432,678;402,259;168,949;3,748;3,945;1,1;;;;;;;;;;;;;;;;;;;;;;74,54;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-09;158555;4403;4144,429;1755;42;40,714;15637,86;434,256;408,754;173,091;4,142;4,016;1,09;;;;;;;;;;;;;;;;;;;;;;74,54;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-10;162774;4219;4148,714;1793;38;40,429;16053,969;416,109;409,177;176,839;3,748;3,987;1,08;;;;;;;;;;;;;;;;;;;;;;74,54;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-11;167155;4381;4165;1840;47;41,286;16486,055;432,086;410,783;181,474;4,635;4,072;1,07;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-12;171423;4268;4157,143;1883;43;41,429;16906,997;420,942;410,008;185,715;4,241;4,086;1,06;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-13;175874;4451;4170,714;1922;39;41,429;17345,987;438,99;411,347;189,562;3,846;4,086;1,04;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-14;178986;3112;4174,429;1966;44;41,571;17652,916;306,928;411,713;193,901;4,34;4,1;1,01;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-15;183259;4273;4158,143;2007;41;42;18074,35;421,435;410,107;197,945;4,044;4,142;1,02;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-16;187336;4077;4111,571;2050;43;42,143;18476,454;402,104;405,513;202,186;4,241;4,156;1,02;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-17;191460;4124;4098;2088;38;42,143;18883,193;406,739;404,175;205,934;3,748;4,156;1,02;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-18;195422;3962;4038,143;2133;45;41,857;19273,955;390,762;398,271;210,372;4,438;4,128;1,01;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-19;199127;3705;3957,714;2175;42;41,714;19639,369;365,414;390,339;214,514;4,142;4,114;;;;;;;;;;;;;;;;;;;;;;;80,09;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-20;202088;2961;3744,857;2210;35;41,143;19931,405;292,036;369,345;217,966;3,452;4,058;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-21;203593;1505;3515,286;2253;43;41;20079,839;148,434;346,703;222,207;4,241;4,044;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-22;205877;2284;3231,143;2294;41;41;20305,104;225,265;318,679;226,251;4,044;4,044;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-23;208211;2334;2982,143;2340;46;41,429;20535,3;230,196;294,121;230,788;4,537;4,086;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-24;210061;1850;2657,286;2380;40;41,714;20717,761;182,461;262,081;234,733;3,945;4,114;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-25;211764;1703;2334,571;2416;36;40,429;20885,723;167,962;230,253;238,284;3,551;3,987;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-26;213192;1428;2009,286;2454;38;39,857;21026,563;140,84;198,171;242,032;3,748;3,931;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-27;214711;1519;1803,286;2499;45;41,286;21176,378;149,815;177,853;246,47;4,438;4,072;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-28;215483;772;1698,571;2538;39;40,714;21252,518;76,14;167,526;250,316;3,846;4,016;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-29;216584;1101;1529,571;2575;37;40,143;21361,107;108,589;150,858;253,965;3,649;3,959;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-30;217636;1052;1346,429;2609;34;38,429;21464,863;103,756;132,795;257,319;3,353;3,79;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-12-31;218700;1064;1234,143;2641;32;37,286;21569,802;104,94;121,72;260,475;3,156;3,677;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-01;219041;341;1039,571;2670;29;36,286;21603,434;33,632;102,53;263,335;2,86;3,579;;;;;;;;;;;;;;;;;;;;;;;84,26;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-02;219462;421;895,714;2703;33;35,571;21644,956;41,522;88,342;266,59;3,255;3,508;;;;;;;;;;;;;;;;;;;;;;;89,81;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-03;220265;803;793,429;2733;30;33,429;21724,154;79,198;78,254;269,549;2,959;3,297;;;;;;;;;;;;;;;;;;;;;;;89,81;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-04;220599;334;730,857;2761;28;31,857;21757,096;32,942;72,083;272,31;2,762;3,142;;;;;;;;;;;;;;;;;;;;;;;89,81;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-05;221401;802;688,143;2792;31;31;21836,195;79,099;67,87;275,368;3,057;3,057;;;;;;;;;;;;;;;;;;;;;;;81,48;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-06;222200;799;652;2818;26;29,857;21914,998;78,803;64,305;277,932;2,564;2,945;;;;;;;;;;;;;;;;;;;;;;;81,48;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-07;222885;685;597,857;2845;27;29,143;21982,558;67,56;58,965;280,595;2,663;2,874;;;;;;;;;;;;;;;;;;;;;;;81,48;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-08;223417;532;625,143;2869;24;28,429;22035,028;52,47;61,656;282,962;2,367;2,804;;;;;;;;;;;;;;;;;;;;;;;81,48;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-09;224050;633;655,429;2890;21;26,714;22097,459;62,431;64,643;285,033;2,071;2,635;;;;;;;;;;;;;;;;;;;;;;;89,81;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2021-01-10;224651;601;626,571;2909;19;25,143;22156,734;59,275;61,797;286,907;1,874;2,48;;;;;;;;;;;;;;;;;;;;;;;;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
